Plant_ID,Date,Month,Recorder,Height_cm,Leaf_number,canopy_x,canopy_y,Quadrant,Notes,Entry_Notes
F4.HOLVIR.1,NA,NA,NA,NA,NA,NA,NA,NA,skip,
F4.PLAERE.1,2023-04-16,April,Yuexo?,10,24,7.50,9.00,TR,,
F4.TRIHIR.1,2023-04-16,April,Yuexo?,8,8,10.50,6.00,TR,,
F4.AVEBAR.1,2023-04-16,April,Yuexo?,23.5,55,56.50,49.50,BC,,
F4.BROHOR.1,2023-04-16,April,Yuexo?,5.5,56,23.00,20.00,TL,,
F4.BRODIA.1,2023-04-16,April,Yuexo?,9,105,30.50,33.50,BL,,
F4.BROMAD.1,2023-04-16,April,Yuexo?,12.75,43,21.00,8.50,BC,in flower!,
F5.LUPBIC.1,2023-04-16,April,Yuexo?,6,4,2.25,1.75,C,,
F5.EROBOT.1,2023-04-16,April,Yuexo?,3,7,5.00,3.50,,add = BL,
F5.MICCAL.1,2023-04-16,April,Yuexo?,30.5,343,10.75,14.00,TR,,
F5.ELYCAP.1,2023-04-16,April,Yuexo?,6.5,60,30.75,10.75,CR,,
F5.CLAPUR.1,2023-04-16,April,Yuexo?,28,393,16.00,20.00,C,,
F5.HOLVIR.1,2023-04-16,April,Yuexo?,8.5,10,11.00,8.50,,,
F5.PLAERE.1,2023-04-16,April,Yuexo?,16,57,14.50,18.50,TL,,
F5.TRIHIR.1,2023-04-16,April,Yuexo?,8.5,24,13.00,10.50,TR,,
F5.AVEBAR.1,2023-04-16,April,Yuexo?,25.5,38,62.00,22.50,TC,,
F5.BROHOR.1,2023-04-16,April,Yuexo?,11,41,24.00,16.50,TL,,
F5.BRODIA.1,2023-04-16,April,Yuexo?,11,68,31.50,22.50,TL,,
F5.BROMAD.1,2023-04-16,April,Yuexo?,7.5,21,21.25,10.50,TR,,
F6.EROCIC.1,2023-04-16,April,Yuexo?,11.5,20,29.00,30.00,BR,,
F6.CENMEL.1,2023-04-16,April,Yuexo?,15,21,21.50,18.00,TL,,
F6.ESCCAL.1,2023-04-16,April,Yuexo?,16,29,30.50,12.00,BR,,
F6.STIPUL.1,2023-04-16,April,Yuexo?,12.5,6,9.00,8.00,BL,,
F6.AVEBAR.1,2023-04-16,April,Yuexo?,21.5,24,15.25,9.00,BL,,
F6.BRODIA.1,2023-04-16,April,Yuexo?,3.5,44,61.00,39.50,BR,,
F6.BROHOR.1,2023-04-16,April,Yuexo?,13.5,19,11.00,9.00,BL,,
F6.CORFIL.1,2023-04-16,April,Yuexo?,5,7,5.00,4.00,BR,,
F6.BROMAD.1,2023-04-16,April,Yuexo?,17.5,15,15.50,8.50,BL,,
F6.CALMEN.1,NA,NA,NA,NA,NA,NA,NA,NA,skip,
F6.MICCAL.1,2023-04-16,April,Yuexo?,23.5,469,10.75,9.50,BR,,
F7.PHATAN.1,2023-04-16,April,Yuexo?,,,,,,"skip, dead 4/8/23",
F7.EROCIC.1,2023-04-16,April,Yuexo?,1,2,1.50,1.00,TL,skip - add,
F7.BROMAD.1,2023-04-16,April,Yuexo?,22.5,15,6.00,6.00,BR,,
F7.BRODIA.1,2023-04-16,April,Yuexo?,15.5,15,43.00,35.00,BL,,
F7.ESCCAL.1,2023-04-16,April,Yuexo?,NA,NA,NA,NA,,skip,
F7.BROARE.1,2023-04-16,April,Yuexo?,24,8,5.50,8.50,BR,,
F7.CAUCOU.1,2023-04-16,April,Yuexo?,NA,NA,NA,NA,,skip,
F7.AVEBAR.1,2023-04-16,April,Yuexo?,26,62,24.50,21.00,,,
F7.LUPMIC.1,2023-04-18,April,KH/KM,18,11,14.00,12.25,TR,in bud,
F7.MIRMUL.1,NA,NA,NA,NA,NA,NA,NA,NA,skip,
F7.AMSMEN.1,NA,NA,NA,NA,NA,NA,NA,NA,"not found, dead 4/8/23",
F7.LUPSUC.1,NA,NA,NA,NA,NA,NA,NA,NA,skip,
F8.MADGRA.1,2023-04-18,April,,28,45,20.50,24.25,TR,,
F8.LUPBIC.1,2023-04-18,April,,4.5,4,4.00,3.00,TC,,
F8.EROBOT.1,2023-04-18,April,,12,26,50.00,30.00,TC,,
F8.AVEBAR.1,2023-04-18,April,,16,73,67.00,78.00,TC,,
F8.GERDIS.1,2023-04-18,April,,15,12,17.50,16.50,TR,,
F8.VICSAT.1,2023-04-18,April,,29,33,30.50,15.00,CR,,
F8.TRIHIR.1,2023-04-18,April,,6.25,5,9.50,5.00,TC,,
F8.TORARV.1,2023-04-18,April,,10,3,10.00,5.50,BR,,
F8.CLAPUR.1,2023-04-18,April,,22.5,198,18.50,13.75,TR,,
F8.BRODIA.1,2023-04-18,April,,15,58,54.00,29.00,BR,,
F8.DAUPUS.1,2023-04-18,April,,8.25,3,4.00,4.00,CR,,
F8.BROHOR.1,2023-04-18,April,,9,47,22.00,18.00,BL,,
G1.MADGRA.1,2023-04-15,April,BP,25.5,30,24.00,21.50,TR,,
G1.LUPBIC.1,2023-04-15,April,BP,3,6,3.00,3.75,TL,,
G1.EROBOT.1,2023-04-15,April,BP,18.75,16,17.75,18.00,CB,,
G1.AVEBAR.1,2023-04-15,April,BP,18.5,72,59.50,46.00,BL,,
G1.GERDIS.1,2023-04-15,April,BP,12.5,6,22.00,10.75,BR,,
G1.VICSAT.1,2023-04-15,April,BP,25.25,31,75.00,49.00,BR,in flower!,
G1.TRIHIR.1,2023-04-15,April,BP,10.5,18,12.25,7.25,C,,
G1.TORARV.1,2023-04-15,April,BP,16.5,7,17.50,13.75,TR,,
G1.CLAPUR.1,2023-04-15,April,BP,22.5,226,27.00,19.00,BR,,
G1.BRODIA.1,2023-04-15,April,BP,23.25,21,25.50,13.00,C,,
G1.DAUPUS.1,2023-04-15,April,BP,12,4,6.75,4.00,C,,
G1.BROHOR.1,2023-04-15,April,BP,19,27,19.00,19.00,TL,,
G2.LUPBIC.1,2023-04-15,April,BP,18,51,27.75,23.25,TL,in flower!,
G2.EROBOT.1,NA,NA,NA,NA,NA,NA,NA,NA,skip,
G2.MICCAL.1,2023-04-15,April,BP,20,482,12.50,13.25,BR,,
G2.ELYCAP.1,2023-04-15,April,BP,8,184,17.75,18.00,TR,,
G2.CLAPUR.1,2023-04-15,April,BP,45.5,1066,38.00,33.00,CR,,
G2.HOLVIR.1,2023-04-15,April,BP,13.25,21,9.00,12.50,TL,,
G2.PLAERE.1,2023-04-15,April,BP,11.75,90,15.75,12.00,TR,,
G2.TRIHIR.1,2023-04-15,April,BP,10,27,15.00,7.50,CR,,
G2.AVEBAR.1,2023-04-15,April,BP,19.25,92,89.50,93.00,C,,
G2.BROHOR.1,2023-04-15,April,BP,17,28,26.50,17.50,C,,
G2.BRODIA.1,2023-04-15,April,BP,9.75,98,41.50,29.00,BC,,
G2.BROMAD.1,2023-04-15,April,BP,8.75,6,9.00,4.25,C,,
G3.EROCIC.1,2023-04-15,April,BP,17.5,38,58.00,39.00,C,,
G3.CENMEL.1,2023-04-15,April,BP,16.5,9,13.25,10.75,TR,,
G3.ESCCAL.1,2023-04-15,April,BP,21,30,28.25,24.50,TR,,
G3.STIPUL.1,2023-04-15,April,BP,7.75,5,3.50,3.50,CR,,
G3.AVEBAR.1,2023-04-15,April,BP,31,44,71.00,47.00,TR,,
G3.BRODIA.1,2023-04-15,April,BP,30.25,43,39.50,47.00,BL,,
G3.BROHOR.1,2023-04-15,April,BP,15.75,33,17.00,15.00,BL,,
G3.CORFIL.1,2023-04-15,April,BP,6.25,9,2.75,3.50,BR,,
G3.BROMAD.1,2023-04-15,April,BP,20,19,12.00,10.50,C,,
G3.CALMEN..1,NA,NA,NA,NA,NA,NA,NA,NA,skip,
G3.MICCAL.1,2023-04-15,April,BP,22,768,12.50,12.00,TR,,
G4.PHATAN.1,2023-04-15,April,BP,35.5,12,19.00,26.50,BR,,
G4.EROCIC.1,2023-04-15,April,BP,9.75,16,18.00,12.50,TR,,
G4.BROMAD.1,2023-04-15,April,BP,11.5,8,4.00,2.50,TR,,
G4.BRODIA.1,2023-04-15,April,BP,17,73,44.00,52.00,BL,,
G4.ESCCAL.1,NA,NA,NA,NA,NA,NA,NA,NA,skip,
G4.BROARE.1,2023-04-15,April,BP,23.5,25,49.00,29.00,BR,,
G4.CAUCOU.1,NA,NA,NA,NA,NA,NA,NA,NA,skip,
G4.AVEBAR.1,2023-04-15,April,BP,13.5,44,67.50,32.50,TL,,
G4.LUPMIC.1,NA,NA,NA,NA,NA,NA,NA,NA,skip,
G4.MIRMUL.1,2023-04-15,April,BP,2.25,0,1.75,1.75,TL,it's here! Ammend w/ master,
G4.AMSMEN.1,2023-04-15,April,BP,23.75,36,16.00,13.50,C,,
G4.LUPSUC.1,NA,NA,NA,NA,NA,NA,NA,NA,skip,
G5.LUPMIC.1,NA,NA,NA,NA,NA,NA,NA,NA,skip,
G5.EROBOT.1,2023-04-15,April,BP,17.5,63,47.00,29.25,BC,,
G5.MICCAL.1,2023-04-15,April,BP,19,433,14.50,16.25,TL,,
G5.ELYCAP.1,2023-04-15,April,BP,8.75,81,20.50,19.50,TR,,
G5.CLAPUR.1,2023-04-15,April,BP,34.75,1750,33.00,31.50,TR,,
G5.HOLVIR.1,2023-04-15,April,BP,4.5,8,5.75,6.50,TR,,
G5.PLAERE.1,2023-04-15,April,BP,15,24,13.25,9.00,BR,,
G5.TRIHIR.1,2023-04-15,April,BP,9.5,11,9.75,13.50,TR,herbivory? 3 leaf blades missing,
G5.AVEBAR.1,2023-04-15,April,BP,25.5,77,77.50,57.00,TR,,
G5.BROHOR.1,2023-04-15,April,BP,14,32,20.50,12.00,CL,,
G5.BRODIA.1,2023-04-15,April,BP,16,73,46.50,34.50,BL,,
G5.BROMAD.1,2023-04-15,April,BP,14.5,11,9.25,3.75,TC,,
G6.DANCAL.1,2023-04-15,April,BP,3.25,12,4.25,3.50,BL,,
G6.ACMPAR.1,2023-04-15,April,BP,3.5,6,2.25,1.50,TL,,
G6.GALPAR.1,2023-04-15,April,BP,2.25,195,3.75,3.75,BC,,
G6.BROHOR.1,2023-04-15,April,BP,2.75,50,19.50,9.00,BR,,
G6.HYPGLA.1,2023-04-15,April,BP,4.5,22,19.50,19.00,BL,,
G6.DAUPUS.1,NA,NA,NA,NA,NA,NA,NA,NA,skip,
G6.AIRCAR.1,2023-04-15,April,BP,3,5,2.75,1.25,TL,,
G6.SANBIP.1,NA,NA,NA,NA,NA,NA,NA,NA,skip,
G6.BRODIA.1,2023-04-15,April,BP,9,84,31.50,32.25,BL,,
G6.MADGRA.1,2023-04-15,April,BP,10,159,38.50,29.00,C,,
G6.CLAPUR.1,2023-04-15,April,BP,2.5,166,13.00,8.75,TL,,
G6.ESCCAL.1,2023-04-15,April,BP,7,20,16.50,14.50,TL,,
G7.DANCAL.1,NA,NA,NA,NA,NA,NA,NA,NA,skip,
G7.ACMPAR.1,NA,NA,NA,NA,NA,NA,NA,NA,skip,
G7.GALPAR.1,2023-04-15,April,BP,3.75,122,3.50,3.75,C,,
G7.BROHOR.1,2023-04-15,April,BP,4.75,49,14.50,11.25,TL,,
G7.HYPGLA.1,2023-04-15,April,BP,8.5,32,17.00,11.50,BL,in bud!,
G7.DAUPUS.1,2023-04-15,April,BP,5,13,15.50,12.50,BR,,
G7.AIRCAR.1,2023-04-15,April,BP,4,27,8.00,6.00,TL,,
G7.SANBIP.1,NA,NA,NA,NA,NA,NA,NA,NA,skip,
G7.BRODIA.1,2023-04-15,April,BP,8.5,141,27.00,24.25,BL,,
G7.MADGRA.1,2023-04-15,April,BP,10.5,10,11.50,13.50,TR,,
G7.CLAPUR.1,NA,NA,NA,NA,NA,NA,NA,NA,skip,
G7.ESCCAL.1,2023-04-15,April,BP,3,4,2.50,2.25,C,,
G8.MADGRA.1,2023-04-15,April,Eliud,17.5,12,13.75,6.00,TL,,
G8.LUPBIC.1,2023-04-15,April,Eliud,4.5,10,3.75,4.00,CB,,
G8.EROBOT.1,2023-04-15,April,Eliud,14,11,23.75,19.50,TL,,
G8.AVEBAR.1,2023-04-15,April,Eliud,12,42,50.00,51.00,TL,,
G8.GERDIS.1,2023-04-15,April,Eliud,14,10,15.70,13.75,TL,,
G8.VICSAT.1,2023-04-15,April,Eliud,36,32,52.00,27.00,TC,in flower,
G8.TRIHIR.1,2023-04-15,April,Eliud,11.75,9,12.00,11.00,TL,,
G8.TORARV.1,2023-04-15,April,Eliud,12.5,4,9.00,5.00,TC,,
G8.CLAPUR.1,2023-04-15,April,Eliud,17.5,54,8.50,7.00,TL,in bud!,
G8.BRODIA.1,2023-04-15,April,Eliud,11.75,28,16.50,12.00,BL,,
G8.DAUPUS.1,2023-04-15,April,Eliud,11.5,4,8.00,4.00,TL,,
G8.BROHOR.1,2023-04-15,April,Eliud,10.5,18,11.00,20.75,TR,,
H1.EROCIC.1,2023-04-15,April,Eliud,17.75,17,27.50,13.00,TL,,
H1.CENMEL.1,2023-04-15,April,Eliud,12,22,20.00,19.50,TR,,
H1.ESCCAL.1,2023-04-15,April,Eliud,12,14,8.00,6.00,C,,
H1.STIPUL.1,2023-04-15,April,Eliud,6,4,4.20,1.00,TL,,
H1.AVEBAR.1,2023-04-15,April,Eliud,52.5,63,68.00,68.00,CT,,
H1.BRODIA.1,2023-04-15,April,Eliud,42.5,63,58.50,52.00,BL,,
H1.BROHOR.1,2023-04-14,April,Gwen/Zeen,12,29,14.50,15.00,BL,,
H1.CORFIL.1,2023-04-14,April,Gwen/Zeen,6.5,7,4.75,3.50,TB,,
H1.BROMAD.1,2023-04-14,April,Gwen/Zeen,19.5,7,3.50,3.50,BL,,
H1.CALMEN.1,NA,NA,NA,NA,NA,NA,NA,NA,skipping,
H1.MICCAL.1,2023-04-14,April,Gwen/Zeen,20,279,8.00,8.50,TR,,
H2.DANCAL.1,NA,NA,NA,NA,NA,NA,NA,NA,skip,
H2.ACMPAR.1,NA,NA,NA,NA,NA,NA,NA,NA,skip,
H2.GALPAR.1,2023-04-14,April,Gwen/Zeen,1.5,94,3.00,2.25,BR,,
H2.BROHOR.1,2023-04-14,April,Gwen/Zeen,12,21,19.00,11.00,TL,,
H2.HYPGLA.1,2023-04-14,April,Gwen/Zeen,4.5,10,9.00,7.75,CR,,
H2.DAUPUS.1,2023-04-14,April,Gwen/Zeen,7,8,22.00,13.50,BR,,
H2.AIRCAR.1,2023-04-14,April,Gwen/Zeen,6.5,14,6.00,6.00,C,,
H2.SANBIP.1,NA,NA,NA,NA,NA,NA,NA,NA,skip,
H2.BRODIA.1,2023-04-14,April,Gwen/Zeen,6,80,27.00,35.00,BL,,
H2.MADGRA.1,2023-04-14,April,Gwen/Zeen,6.75,22,18.00,15.50,CR,,
H2.CLAPUR.1,2023-04-14,April,Gwen/Zeen,3.5,30,6.25,2.00,BR,buried under other plants,
H2.ESCCAL.1,2023-04-14,April,Gwen/Zeen,6.5,11,14.50,15.50,BR,,
H3.PHATAN.1,NA,NA,NA,NA,NA,NA,NA,NA,"dead - skip, dead 4/13/23",
H3.EROCIC.1,2023-04-14,April,Gwen/Zeen,17.5,38,68.00,45.00,TR,,
H3.BROMAD.1,2023-04-14,April,Gwen/Zeen,27,5,7.50,4.00,C,,
H3.BRODIA.1,2023-04-14,April,Gwen/Zeen,13,66,35.00,36.00,BL,,
H3.ESCCAL.1,NA,NA,NA,NA,NA,NA,NA,NA,skip,
H3.BROARE.1,2023-04-14,April,Gwen/Zeen,25,18,33.00,19.00,CT,,
H3.CAUCOU.1,NA,NA,NA,NA,NA,NA,NA,NA,skip,
H3.AVEBAR.1,2023-04-14,April,Gwen/Zeen,69,38,53.00,35.00,C,,
H3.LUPMIC.1,NA,NA,NA,NA,NA,NA,NA,NA,skip,
H3.MIRMUL.1,NA,NA,NA,NA,NA,NA,NA,NA,skip,
H3.AMSMEN.1,NA,NA,NA,NA,NA,NA,NA,NA,"dead - skip, dead 4/13/23",
H3.LUPSUC.1,NA,NA,NA,NA,NA,NA,NA,NA,,
H4.LUPBIC.1,2023-04-14,April,Gwen/Zeen,8.25,11,7.00,6.00,,skip,
H4.EROBOT.1,NA,NA,NA,NA,NA,NA,NA,NA,,
H4.MICCAL.1,2023-04-14,April,Gwen/Zeen,29.75,416,27.50,20.00,BR,,
H4.ELYCAP.1,2023-04-14,April,Gwen/Zeen,8.5,38,14.50,17.50,CR,,
H4.CLAPUR.1,2023-04-14,April,Gwen/Zeen,28.5,528,25.00,28.00,BR,,
H4.HOLVIR.1,2023-04-14,April,Gwen/Zeen,10.5,42,18.00,17.50,BR,,
H4.PLAERE.1,2023-04-14,April,Gwen/Zeen,11,43,11.00,8.75,BL-C,,
H4.TRIHIR.1,2023-04-14,April,Gwen/Zeen,9.25,45,16.50,20.50,BR,,
H4.AVEBAR.1,2023-04-14,April,Gwen/Zeen,11.5,30,28.50,21.25,TC,,
H4.BROHOR.1,2023-04-14,April,Gwen/Zeen,15.5,49,17.00,15.00,TR,,
H4.BRODIA.1,2023-04-14,April,Gwen/Zeen,8.5,102,23.50,24.00,BL,,
H4.BROMAD.1,2023-04-14,April,Gwen/Zeen,8,12,12.50,6.00,BR-C,,
H5.MADGRA.1,2023-04-14,April,Gwen/Zeen,30,88,31.00,30.00,TR,,
H5.LUPBIC.1,NA,NA,NA,NA,NA,NA,NA,NA,skip,
H5.EROBOT.1,NA,NA,NA,NA,NA,NA,NA,NA,skip,
H5.AVEBAR.1,2023-04-14,April,A. Zeen,10.5,73,35.00,37.00,BL,,
H5.GERDIS.1,2023-04-14,April,A. Zeen,9.5,9,24.50,24.75,TR,,
H5.VICSAT.1,2023-04-14,April,A. Zeen,37.5,50,64.00,42.00,TL,in bud,
H5.TRIHIR.1,NA,NA,NA,NA,NA,NA,NA,NA,,
H5.TORARV.1,2023-04-14,April,A. Zeen,18,5,15.00,5.00,TR,,
H5.CLAPUR.1,2023-04-14,April,A. Zeen,19.75,32,10.50,3.00,TR,,
H5.BRODIA.1,2023-04-14,April,A. Zeen,17.5,44,31.50,21.00,TR,,
H5.DAUPUS.1,2023-04-14,April,A. Zeen,6,4,6.25,4.50,TR,,
H5.BROHOR.1,2023-04-14,April,A. Zeen,21,20,18.00,10.00,CL,,
H6.DANCAL.1,NA,NA,NA,NA,NA,NA,NA,NA,skip,
H6.ACMPAR.1,NA,NA,NA,NA,NA,NA,NA,NA,skip,
H6.GALPAR.1,2023-04-14,April,A. Zeen,2,51,1.75,1.50,TR/C,,
H6.BROHOR.1,2023-04-14,April,A. Zeen,5.5,44,17.00,28.50,BL,,
H6.HYPGLA.1,2023-04-14,April,A. Zeen,4,9,12.50,9.50,TR,in bud,
H6.DAUPUS.1,2023-04-14,April,A. Zeen,3.75,7,7.50,4.75,CR,struggling,
H6.AIRCAR.1,2023-04-14,April,A. Zeen,7.5,29,12.00,5.00,CR,,
H6.SANBIP.1,NA,NA,NA,NA,NA,NA,NA,NA,skip,
H6.BRODIA.1,2023-04-14,April,A. Zeen,8.25,136,32.00,27.00,BL,,
H6.MADGRA.1,2023-04-14,April,A. Zeen,9,78,22.00,22.00,TR,,
H6.CLAPUR.1,2023-04-14,April,A. Zeen,4.5,413,19.00,18.00,CB,,
H6.ESCCAL.1,2023-04-14,April,A. Zeen,5.25,10,7.50,9.00,TR/CR,,
H7.LUPBIC.1,NA,NA,NA,NA,NA,NA,NA,NA,skip,
H7.EROBOT.1,2023-04-14,April,A. Zeen,10.5,24,27.25,26.50,CR,,
H7.MICCAL.1,2023-04-14,April,A. Zeen,17,395,12.00,12.00,TR,,
H7.ELYCAP.1,2023-04-14,April,A. Zeen,9.75,70,19.50,20.50,TR,,
H7.CLAPUR.1,2023-04-14,April,A. Zeen,31,294,22.00,17.00,CVR,,
H7.HOLVIR.1,2023-04-14,April,A. Zeen,3.25,6,3.50,2.50,C,,
H7.PLAERE.1,2023-04-14,April,A. Zeen,11.5,20,10.50,7.50,CR,,
H7.TRIHIR.1,2023-04-14,April,A. Zeen,8.5,30,19.00,13.00,BL,,
H7.AVEBAR.1,2023-04-14,April,A. Zeen,10,37,26.50,30.00,BL,,
H7.BROHOR.1,2023-04-14,April,A. Zeen,15,15,22.50,17.25,BL,,
H7.BRODIA.1,2023-04-14,April,A. Zeen,6,58,19.75,13.50,C,,
H7.BROMAD.1,2023-04-14,April,A. Zeen,11,13,12.00,6.50,TR/C,,
H8.EROCIC.1,2023-04-14,April,A. Zeen,3,5,3.50,2.00,TL,,
H8.CENMEL.1,2023-04-14,April,A. Zeen,13,25,29.50,23.50,TR,,
H8.ESCCAL.1,2023-04-14,April,A. Zeen,17,24,24.00,23.75,TR,,
H8.STIPUL.1,2023-04-14,April,A. Zeen,10.5,13,5.50,3.50,BL,,
H8.AVEBAR.1,2023-04-14,April,A. Zeen,36,36,47.50,24.00,C,,
H8.BRODIA.1,2023-04-14,April,A. Zeen,32.6,38,42.00,45.00,CL,,
H8.BROHOR.1,2023-04-14,April,A. Zeen,14.5,39,24.50,22.50,BR,,
H8.CORFIL.1,2023-04-14,April,A. Zeen,3.75,3,2.50,1.75,C,,
H8.BROMAD.1,2023-04-14,April,A. Zeen,24.25,25,12.50,9.00,CL/BL,,
H8.CALMEN.1,NA,NA,NA,NA,NA,NA,NA,NA,skip,
H8.MICCAL.1,2023-04-14,April,A. Zeen,15.75,78,4.50,3.50,TL,,
I1.MADGRA.1,2023-04-17,April,BP,37.5,101,29.00,29.00,BR,in bud,
I1.LUPBIC.1,2023-04-17,April,BP,13.5,9,7.00,5.00,TC,,
I1.EROBOT.1,NA,NA,NA,NA,NA,NA,NA,NA,skip,
I1.AVEBAR.1,2023-04-17,April,BP,48.5,73,95.00,76.00,C,,
I1.GERDIS.1,2023-04-17,April,BP,18.5,14,26.00,18.00,BR/TL,,
I1.VICSAT.1,2023-04-17,April,BP,30.5,51,68.00,52.00,BR,,
I1.TRIHIR.1,NA,NA,NA,NA,NA,NA,NA,NA,skip,
I1.TORARV.1,2023-04-17,April,BP,20.5,6,14.25,19.00,BR,,
I1.CLAPUR.1,2023-04-17,April,BP,22.5,261,18.00,11.00,CB,in bud,
I1.BRODIA.1,2023-04-17,April,BP,21,23,43.00,42.00,C,in bud,
I1.DAUPUS.1,2023-04-17,April,BP,11,4,6.25,2.50,C,,
I1.BROHOR.1,2023-04-17,April,BP,28,28,28.50,20.00,TC,,
I2.EROCIC.1,2023-04-17,April,BP,30,86,121.00,62.00,CR,,
I2.CENMEL.1,2023-04-17,April,BP,18.5,1,12.00,8.50,C,,
I2.ESCCAL.1,2023-04-17,April,BP,16.5,13,12.50,10.75,BR,,
I2.STIPUL.1,2023-04-17,April,BP,9.5,6,9.50,3.50,C,,
I2.AVEBAR.1,2023-04-17,April,BP,76,51,66.00,36.00,C,,
I2.BRODIA.1,2023-04-17,April,BP,43,58,89.00,43.00,BR,,
I2.BROHOR.1,2023-04-17,April,BP,29.5,16,9.50,4.50,C,in flower,
I2.CORFIL.1,NA,NA,NA,NA,NA,NA,NA,NA,dead:(,
I2.BROMAD.1,2023-04-17,April,BP,20.5,27,23.00,10.50,BR,,
I2.CALMEN.1,2023-04-17,April,BP,11.5,127,34.50,34.50,BR,,
I2.MICCAL.1,2023-04-17,April,BP,18.5,538,16.00,9.50,CR,in bud,
I3.PHATAN.1,NA,NA,NA,NA,NA,NA,NA,NA,dead:(,
I3.EROCIC.1,2023-04-17,April,BP,39.5,41,110.00,63.00,TR,,
I3.BROMAD.1,2023-04-17,April,BP,41,19,17.00,14.25,TC,,
I3.BRODIA.1,2023-04-17,April,BP,35.5,62,64.00,45.00,BL,,
I3.ESCCAL.1,2023-04-17,April,BP,42,29,19.75,28.00,TL,in flower,
I3.BROARE.1,2023-04-17,April,BP,30,17,42.00,26.50,C,,
I3.CAUCOU.1,NA,NA,NA,NA,NA,NA,NA,NA,skip,
I3.AVEBAR.1,2023-04-17,April,BP,26.5,26,8.00,17.00,CL,,
I3.LUPMIC.1,NA,NA,NA,NA,NA,NA,NA,NA,,
I3.MIRMUL.1,NA,NA,NA,NA,NA,NA,NA,NA,,
I3.AMSMEN.1,2023-04-17,April,BP,40.5,25,16.00,8.25,CR,,
I3.LUPSUC.1,NA,NA,NA,NA,NA,NA,NA,NA,,
I4.MADGRA.1,2023-04-17,April,BP,11,137,28.00,22.50,CR,,
I4.LUPBIC.1,NA,NA,NA,NA,NA,NA,NA,NA,,
I4.EROBOT.1,2023-04-17,April,BP,23.5,43,51.00,56.00,BR,,
I4.AVEBAR.1,2023-04-17,April,BP,63,38,77.00,62.00,BR,,
I4.GERDIS.1,NA,NA,NA,NA,NA,NA,NA,NA,skip,
I4.VICSAT.1,2023-04-17,April,BP,59,53,82.00,38.00,CR,,
I4.TRIHIR.1,2023-04-17,April,BP,5.75,3,4.25,2.75,TL,,
I4.TORARV.1,2023-04-17,April,BP,13.5,4,11.00,11.50,CR,,
I4.CLAPUR.1,2023-04-17,April,BP,18.5,121,23.50,21.50,BR,in bud,
I4.BRODIA.1,NA,NA,NA,NA,NA,NA,NA,NA,"skip, should be there - not found",
I4.DAUPUS.1,2023-04-17,April,BP,16.5,4,9.00,6.50,C/BR,,
I4.BROHOR.1,2023-04-17,April,BP,32.25,39,28.00,35.00,TR,,
I5.DANCAL.1,NA,NA,NA,NA,NA,NA,NA,NA,,
I5.ACMPAR.1,2023-04-16,April,KH/KM,0.5,2,1.25,0.75,C/CL,,
I5.GALPAR.1,2023-04-16,April,KH/KM,3.25,147,6.50,4.50,BL/CL,,
I5.BROHOR.1,2023-04-16,April,KH/KM,9.5,22,35.00,14.00,TR,,
I5.HYPGLA.1,2023-04-16,April,KH/KM,17.5,25,9.50,13.50,CR,,
I5.DAUPUS.1,2023-04-16,April,KH/KM,14,3,9.50,7.50,TR,,
I5.AIRCAR.1,2023-04-16,April,KH/KM,10.5,24,4.50,3.00,,,
I5.SANBIP.1,NA,NA,NA,NA,NA,NA,NA,NA,skip,
I5.BRODIA.1,2023-04-16,April,KH/KM,10.25,97,37.50,35.00,,"two growing right on top of each other, beware",
I5.MADGRA.1,2023-04-16,April,KH/KM,14,65,45.50,30.00,,,
I5.CLAPUR.1,2023-04-16,April,KH/KM,10,101,15.00,10.00,,in bud,
I5.ESCCAL.1,2023-04-16,April,KH/KM,11.5,14,17.00,17.50,,,
I6.DANCAL.1,NA,NA,NA,NA,NA,NA,NA,NA,,
I6.ACMPAR.1,2023-04-16,April,KH/KM,4,19,3.50,1.75,,in bud,
I6.GALPAR.1,2023-04-16,April,KH/KM,12,117,6.25,4.50,,in bud,
I6.BROHOR.1,2023-04-16,April,KH/KM,12,103,35.00,31.00,,,
I6.HYPGLA.1,2023-04-16,April,KH/KM,17.9,41,20.50,15.00,TR,in flower!,
I6.DAUPUS.1,2023-04-16,April,KH/KM,8,7,12.75,10.50,,,
I6.AIRCAR.1,2023-04-16,April,KH/KM,9,6,4.00,3.00,TR,,
I6.SANBIP.1,NA,NA,NA,NA,NA,NA,NA,NA,skip,
I6.BRODIA.1,2023-04-16,April,KH/KM,8.25,115,32.00,29.50,BR,,
I6.MADGRA.1,2023-04-16,April,KH/KM,13,64,25.50,19.50,TR,,
I6.CLAPUR.1,2023-04-16,April,KH/KM,9,624,41.00,29.00,TR,in bud,
I6.ESCCAL.1-I5,2023-04-16,April,KH/KM,4.5,5,2.50,3.50,,,
I7.LUPBIC.1,2023-04-16,April,SS,14.5,16,8.00,7.50,CL,in flower,
I7.EROBOT.1,NA,NA,NA,NA,NA,NA,NA,NA,another PLAERE in center near AVEBAR w/ blue TP - measured PLAERE,
I7.MICCAL.1,2023-04-18,April,SS,22.5,468,16.75,24.00,C,,
I7.ELYCAP.1,2023-04-18,April,SS,11,169,43.50,30.50,TC,,
I7.CLAPUR.1,2023-04-18,April,SS,39,257,11.00,10.00,C,,
I7.HOLVIR.1,2023-04-18,April,SS,8.5,10,13.00,11.50,TR,,
